datetime,pH,temperature,salinity,turbidity,isRaining
2022-01-19 17:00:00,7.5,5.3,37.5,2.2,0
2022-01-19 18:00:00,7.26,6.6,35.0,5.0,0
2022-01-19 19:00:00,7.41,7.8,35.6,1.5,0
2022-01-19 20:00:00,7.34,3.3,33.1,5.7,0
2022-01-19 21:00:00,7.36,5.6,33.7,2.0,0
2022-01-19 22:00:00,7.22,2.9,35.7,2.2,0
2022-01-19 23:00:00,7.24,2.2,35.1,2.8,0
2022-01-20 00:00:00,6.94,3.5,33.2,2.7,0
2022-01-20 01:00:00,7.45,1.9,35.6,3.8,0
2022-01-20 02:00:00,7.36,2.9,36.3,3.7,0
2022-01-20 03:00:00,7.34,2.4,34.8,2.5,0
2022-01-20 04:00:00,7.33,9.2,33.5,3.1,0
2022-01-20 05:00:00,7.15,6.0,33.9,4.4,0
2022-01-20 06:00:00,7.72,5.4,37.0,2.8,0
2022-01-20 07:00:00,7.31,8.0,33.5,2.8,0
2022-01-20 08:00:00,7.48,7.8,36.4,3.0,0
2022-01-20 09:00:00,7.48,8.4,33.1,3.9,0
2022-01-20 10:00:00,7.58,10.5,35.6,3.8,0
2022-01-20 11:00:00,7.55,11.1,34.5,1.6,0
2022-01-20 12:00:00,7.66,9.0,35.8,2.8,0
2022-01-20 13:00:00,7.63,8.5,36.6,3.9,0
2022-01-20 14:00:00,7.49,8.8,34.4,2.7,0
2022-01-20 15:00:00,7.49,4.4,35.6,1.9,0
2022-01-20 16:00:00,7.61,5.3,37.0,3.9,0
2022-01-20 17:00:00,7.76,10.2,35.1,2.4,0
2022-01-20 18:00:00,7.19,10.1,34.1,2.5,0
2022-01-20 19:00:00,7.33,5.4,34.7,2.6,0
2022-01-20 20:00:00,7.43,6.4,34.1,1.7,0
2022-01-20 21:00:00,7.52,5.2,35.5,2.4,0
2022-01-20 22:00:00,7.81,10.5,35.0,3.6,0
2022-01-20 23:00:00,7.43,6.0,37.0,2.0,0
2022-01-21 00:00:00,7.09,3.6,34.6,3.7,0
2022-01-21 01:00:00,7.51,2.1,32.8,1.1,0
2022-01-21 02:00:00,7.36,1.1,34.4,3.1,0
2022-01-21 03:00:00,7.16,5.2,36.0,2.9,0
2022-01-21 04:00:00,7.25,3.6,34.8,3.2,0
2022-01-21 05:00:00,7.11,3.2,34.7,4.0,0
2022-01-21 06:00:00,7.13,5.5,34.2,2.3,0
2022-01-21 07:00:00,7.41,5.4,34.9,1.8,0
2022-01-21 08:00:00,7.63,11.8,33.7,2.6,0
2022-01-21 09:00:00,7.67,10.6,37.5,3.1,0
2022-01-21 10:00:00,7.54,9.5,36.3,2.6,0
2022-01-21 11:00:00,7.47,12.9,35.8,2.5,0
2022-01-21 12:00:00,7.89,10.0,34.2,3.4,0
2022-01-21 13:00:00,7.35,8.1,35.9,3.4,0
2022-01-21 14:00:00,7.42,12.4,36.8,2.1,0
2022-01-21 15:00:00,7.6,10.2,38.4,3.5,0
2022-01-21 16:00:00,7.79,6.3,34.5,4.9,0
2022-01-21 17:00:00,7.55,7.3,35.1,3.7,0
2022-01-21 18:00:00,7.36,5.2,36.5,4.8,0
2022-01-21 19:00:00,7.44,3.6,34.4,2.5,0
2022-01-21 20:00:00,7.37,7.2,31.9,2.1,0
2022-01-21 21:00:00,7.0,8.6,35.2,3.5,0
2022-01-21 22:00:00,7.34,1.5,34.8,4.2,0
2022-01-21 23:00:00,7.3,5.0,33.8,2.6,0
2022-01-22 00:00:00,7.16,2.6,34.5,3.2,0
2022-01-22 01:00:00,7.35,3.2,35.7,3.5,0
2022-01-22 02:00:00,7.45,3.3,35.6,2.2,0
2022-01-22 03:00:00,7.38,3.2,33.7,4.6,0
2022-01-22 04:00:00,7.29,5.8,35.0,2.2,0
2022-01-22 05:00:00,7.56,4.6,34.7,4.7,0
2022-01-22 06:00:00,7.19,7.4,35.2,5.4,0
2022-01-22 07:00:00,7.29,7.7,35.1,2.9,0
2022-01-22 08:00:00,7.59,8.3,33.1,2.1,0
2022-01-22 09:00:00,7.78,7.2,36.2,4.8,0
2022-01-22 10:00:00,7.66,8.5,35.3,4.1,0
2022-01-22 11:00:00,7.83,11.6,37.5,1.6,0
2022-01-22 12:00:00,7.42,10.9,35.1,2.3,0
2022-01-22 13:00:00,7.78,8.1,35.5,2.2,0
2022-01-22 14:00:00,7.65,9.8,35.2,2.0,0
2022-01-22 15:00:00,7.64,10.6,35.8,1.8,0
2022-01-22 16:00:00,7.68,5.0,35.9,2.7,0
2022-01-22 17:00:00,7.5,8.9,36.1,3.2,0
2022-01-22 18:00:00,7.5,5.7,35.7,2.9,0
2022-01-22 19:00:00,7.29,7.5,35.0,2.8,0
2022-01-22 20:00:00,7.44,4.0,36.1,5.2,0
2022-01-22 21:00:00,7.13,1.5,32.3,14.9,1
2022-01-22 22:00:00,7.03,1.0,31.5,21.2,1
2022-01-22 23:00:00,6.79,4.0,33.6,18.9,1
2022-01-23 00:00:00,6.72,4.4,31.6,22.6,1
2022-01-23 01:00:00,6.75,2.5,32.5,15.9,1
2022-01-23 02:00:00,7.13,5.7,34.7,2.5,0
2022-01-23 03:00:00,7.51,1.5,34.4,2.7,0
2022-01-23 04:00:00,7.52,5.4,35.9,5.4,0
2022-01-23 05:00:00,7.56,3.7,34.7,2.8,0
2022-01-23 06:00:00,7.52,5.8,35.4,1.4,0
2022-01-23 07:00:00,7.45,7.9,34.6,4.2,0
2022-01-23 08:00:00,7.83,6.9,35.7,3.5,0
2022-01-23 09:00:00,7.65,8.4,35.8,2.9,0
2022-01-23 10:00:00,7.38,11.8,35.6,3.3,0
2022-01-23 11:00:00,7.56,8.7,34.5,5.1,0
2022-01-23 12:00:00,7.54,11.8,35.5,1.9,0
2022-01-23 13:00:00,7.74,7.5,34.5,4.3,0
2022-01-23 14:00:00,7.4,10.8,35.5,3.8,0
2022-01-23 15:00:00,7.73,12.1,35.4,2.7,0
2022-01-23 16:00:00,7.56,3.7,34.0,4.9,0
2022-01-23 17:00:00,7.53,6.3,33.9,4.3,0
2022-01-23 18:00:00,7.59,8.2,36.3,3.9,0
2022-01-23 19:00:00,7.7,6.0,36.0,1.9,0
2022-01-23 20:00:00,7.35,6.4,35.9,5.5,0
2022-01-23 21:00:00,7.53,3.7,35.2,2.2,0
2022-01-23 22:00:00,7.34,4.6,35.5,2.2,0
2022-01-23 23:00:00,7.26,3.7,35.5,3.3,0
2022-01-24 00:00:00,7.01,6.6,36.5,4.5,0
2022-01-24 01:00:00,7.36,4.7,35.3,3.1,0
2022-01-24 02:00:00,7.13,5.4,32.8,2.1,0
2022-01-24 03:00:00,7.64,4.3,34.8,2.7,0
2022-01-24 04:00:00,7.76,4.8,33.6,3.0,0
2022-01-24 05:00:00,7.22,5.6,34.3,3.9,0
2022-01-24 06:00:00,7.69,7.9,34.6,2.5,0
2022-01-24 07:00:00,7.59,7.1,34.1,3.3,0
2022-01-24 08:00:00,7.51,9.4,32.0,1.9,0
2022-01-24 09:00:00,7.33,13.4,35.1,2.6,0
2022-01-24 10:00:00,7.14,11.4,33.7,2.3,0
2022-01-24 11:00:00,7.75,9.4,37.5,2.5,0
2022-01-24 12:00:00,7.76,12.5,34.9,3.9,0
2022-01-24 13:00:00,7.51,9.3,35.5,4.4,0
2022-01-24 14:00:00,7.52,5.6,36.1,4.2,0
2022-01-24 15:00:00,7.61,7.3,34.2,3.6,0
2022-01-24 16:00:00,7.52,5.0,36.2,2.7,0
2022-01-24 17:00:00,7.68,7.3,35.4,5.0,0
2022-01-24 18:00:00,7.5,7.2,34.9,2.0,0
2022-01-24 19:00:00,7.5,10.0,37.1,2.3,0
2022-01-24 20:00:00,7.3,6.3,34.8,5.4,0
2022-01-24 21:00:00,7.39,4.7,35.9,2.8,0
2022-01-24 22:00:00,7.47,6.2,37.3,5.4,0
2022-01-24 23:00:00,7.36,0.0,34.8,2.9,0
2022-01-25 00:00:00,7.16,4.8,35.7,2.4,0
2022-01-25 01:00:00,7.67,5.9,34.7,2.6,0
2022-01-25 02:00:00,7.63,1.7,34.5,3.3,0
2022-01-25 03:00:00,7.1,7.4,37.2,3.2,0
2022-01-25 04:00:00,7.38,6.6,36.0,3.3,0
2022-01-25 05:00:00,7.06,5.6,36.1,3.2,0
2022-01-25 06:00:00,7.44,8.5,34.4,4.1,0
2022-01-25 07:00:00,7.33,12.6,36.2,3.1,0
2022-01-25 08:00:00,7.6,9.2,35.4,3.5,0
2022-01-25 09:00:00,7.72,10.0,35.3,4.8,0
2022-01-25 10:00:00,7.76,8.8,35.1,4.9,0
2022-01-25 11:00:00,7.47,8.4,34.4,2.7,0
2022-01-25 12:00:00,7.38,12.0,36.3,3.0,0
2022-01-25 13:00:00,7.72,8.5,34.5,3.4,0
2022-01-25 14:00:00,7.48,10.0,33.5,2.6,0
2022-01-25 15:00:00,7.49,8.4,35.5,2.8,0
2022-01-25 16:00:00,7.37,9.9,35.0,3.3,0
2022-01-25 17:00:00,7.17,8.9,33.4,2.6,0
2022-01-25 18:00:00,7.58,9.6,35.9,3.7,0
2022-01-25 19:00:00,7.35,5.4,37.4,2.7,0
2022-01-25 20:00:00,7.28,5.3,34.8,3.6,0
2022-01-25 21:00:00,7.65,3.3,33.6,3.1,0
2022-01-25 22:00:00,6.84,3.8,33.2,56.3,2
2022-01-25 23:00:00,7.3,5.2,35.1,2.2,0
2022-01-26 00:00:00,7.28,6.2,35.2,1.2,0
2022-01-26 01:00:00,7.13,2.7,34.7,2.6,0
2022-01-26 02:00:00,7.44,6.7,35.1,4.1,0
2022-01-26 03:00:00,7.47,8.0,35.3,2.5,0
2022-01-26 04:00:00,7.39,7.1,35.2,3.3,0
2022-01-26 05:00:00,7.49,10.6,37.2,2.2,0
2022-01-26 06:00:00,7.28,5.9,35.2,2.7,0
2022-01-26 07:00:00,7.43,5.6,36.3,3.2,0
2022-01-26 08:00:00,7.39,5.4,36.1,3.0,0
2022-01-26 09:00:00,7.54,12.6,34.6,2.3,0
2022-01-26 10:00:00,7.68,11.1,34.8,4.6,0
2022-01-26 11:00:00,7.64,10.5,35.7,3.0,0
2022-01-26 12:00:00,7.67,11.2,37.3,4.2,0
2022-01-26 13:00:00,7.65,8.3,35.9,6.5,0
2022-01-26 14:00:00,7.33,15.0,35.4,5.1,0
2022-01-26 15:00:00,7.56,9.9,35.3,3.8,0
2022-01-26 16:00:00,7.46,9.2,36.2,2.3,0
2022-01-26 17:00:00,7.53,9.8,36.9,3.7,0
2022-01-26 18:00:00,7.51,8.6,36.6,2.1,0
2022-01-26 19:00:00,7.19,7.1,33.3,4.1,0
2022-01-26 20:00:00,7.47,4.4,38.1,2.1,0
2022-01-26 21:00:00,7.32,6.3,34.1,2.7,0
2022-01-26 22:00:00,7.13,8.6,35.5,3.8,0
2022-01-26 23:00:00,7.25,7.3,34.6,3.3,0
2022-01-27 00:00:00,7.32,7.7,35.8,2.5,0
2022-01-27 01:00:00,7.24,4.0,34.6,1.9,0
2022-01-27 02:00:00,7.21,3.0,34.9,2.6,0
2022-01-27 03:00:00,7.27,5.3,35.5,2.9,0
2022-01-27 04:00:00,7.47,6.2,36.0,3.5,0
2022-01-27 05:00:00,7.41,9.0,38.3,1.7,0
2022-01-27 06:00:00,7.39,4.2,34.3,3.2,0
2022-01-27 07:00:00,7.53,11.4,36.5,1.7,0
2022-01-27 08:00:00,7.77,8.7,35.6,3.7,0
2022-01-27 09:00:00,7.52,8.9,38.2,2.2,0
2022-01-27 10:00:00,7.58,8.3,35.4,3.7,0
2022-01-27 11:00:00,7.65,7.2,35.1,5.3,0
2022-01-27 12:00:00,7.6,12.1,37.1,2.9,0
2022-01-27 13:00:00,7.68,10.6,34.0,4.7,0
2022-01-27 14:00:00,7.48,7.7,33.7,2.5,0
2022-01-27 15:00:00,7.58,7.2,36.0,2.4,0
2022-01-27 16:00:00,7.69,8.4,34.6,1.9,0
2022-01-27 17:00:00,7.34,11.6,34.7,2.2,0
2022-01-27 18:00:00,7.5,7.0,37.1,3.7,0
2022-01-27 19:00:00,7.29,3.9,35.9,2.7,0
2022-01-27 20:00:00,7.34,5.7,32.9,3.5,0
2022-01-27 21:00:00,7.44,5.0,34.9,3.1,0
2022-01-27 22:00:00,7.32,-0.5,36.9,3.6,0
2022-01-27 23:00:00,7.4,4.4,34.2,3.2,0
2022-01-28 00:00:00,7.5,4.1,35.4,1.9,0
2022-01-28 01:00:00,7.01,6.2,35.9,4.1,0
2022-01-28 02:00:00,7.14,8.5,37.6,1.6,0
2022-01-28 03:00:00,7.2,7.9,35.3,2.9,0
2022-01-28 04:00:00,7.46,5.7,35.9,2.6,0
2022-01-28 05:00:00,7.58,4.6,36.0,6.7,0
2022-01-28 06:00:00,7.48,12.8,33.9,4.4,0
2022-01-28 07:00:00,7.51,8.7,36.3,3.8,0
2022-01-28 08:00:00,7.51,9.4,35.9,2.0,0
2022-01-28 09:00:00,7.71,9.9,37.3,3.5,0
2022-01-28 10:00:00,7.63,10.9,36.0,2.7,0
2022-01-28 11:00:00,7.8,10.6,37.0,2.9,0
2022-01-28 12:00:00,7.69,9.6,35.3,7.0,0
2022-01-28 13:00:00,7.5,9.5,34.9,1.8,0
2022-01-28 14:00:00,7.39,10.4,36.3,2.5,0
2022-01-28 15:00:00,7.44,8.6,34.7,3.0,0
2022-01-28 16:00:00,7.51,7.8,36.7,2.5,0
2022-01-28 17:00:00,7.73,8.8,33.6,3.4,0
2022-01-28 18:00:00,7.58,7.2,37.4,2.4,0
2022-01-28 19:00:00,7.38,10.0,32.2,5.5,0
2022-01-28 20:00:00,7.58,0.9,34.8,2.4,0
2022-01-28 21:00:00,7.53,7.8,35.4,2.2,0
2022-01-28 22:00:00,7.49,7.7,33.9,2.8,0
2022-01-28 23:00:00,7.11,0.7,36.0,4.4,0
2022-01-29 00:00:00,7.45,4.0,36.2,1.7,0
2022-01-29 01:00:00,7.4,4.3,32.2,5.3,0
2022-01-29 02:00:00,7.38,2.5,35.9,1.9,0
2022-01-29 03:00:00,7.63,4.3,33.2,2.1,0
2022-01-29 04:00:00,7.41,4.4,37.1,3.1,0
2022-01-29 05:00:00,7.29,10.5,36.7,3.2,0
2022-01-29 06:00:00,7.48,9.9,35.9,4.4,0
2022-01-29 07:00:00,7.62,11.2,34.4,4.5,0
2022-01-29 08:00:00,7.44,10.9,35.9,3.4,0
2022-01-29 09:00:00,7.51,7.7,34.1,2.8,0
2022-01-29 10:00:00,7.64,9.3,38.4,2.8,0
2022-01-29 11:00:00,7.66,11.6,35.9,3.2,0
2022-01-29 12:00:00,7.49,8.6,36.6,4.8,0
2022-01-29 13:00:00,7.86,12.1,36.6,2.3,0
2022-01-29 14:00:00,7.62,10.0,37.9,3.7,0
2022-01-29 15:00:00,7.19,9.3,35.5,3.7,0
2022-01-29 16:00:00,7.62,10.9,37.1,3.1,0
2022-01-29 17:00:00,7.63,9.4,35.8,2.6,0
2022-01-29 18:00:00,7.65,7.4,36.8,0.9,0
2022-01-29 19:00:00,7.3,9.5,38.3,1.8,0
2022-01-29 20:00:00,7.3,4.2,36.4,3.1,0
2022-01-29 21:00:00,7.3,6.8,36.6,3.8,0
2022-01-29 22:00:00,7.25,6.5,35.3,2.9,0
2022-01-29 23:00:00,7.46,4.3,34.1,3.8,0
2022-01-30 00:00:00,7.34,5.4,34.7,3.4,0
2022-01-30 01:00:00,7.47,2.6,35.4,2.4,0
2022-01-30 02:00:00,7.53,7.2,34.2,2.7,0
2022-01-30 03:00:00,7.35,5.4,36.8,2.4,0
2022-01-30 04:00:00,7.29,5.5,34.0,2.3,0
2022-01-30 05:00:00,7.55,9.4,33.9,3.0,0
2022-01-30 06:00:00,7.55,6.7,36.5,2.2,0
2022-01-30 07:00:00,7.41,6.0,36.1,4.2,0
2022-01-30 08:00:00,7.63,6.4,32.9,3.9,0
2022-01-30 09:00:00,7.49,11.5,36.1,3.3,0
2022-01-30 10:00:00,7.33,8.1,36.6,5.4,0
2022-01-30 11:00:00,7.46,14.4,36.2,3.0,0
2022-01-30 12:00:00,7.37,6.9,35.4,4.4,0
2022-01-30 13:00:00,7.67,14.2,35.6,1.2,0
2022-01-30 14:00:00,7.68,10.9,35.9,2.2,0
2022-01-30 15:00:00,7.43,9.9,35.4,3.0,0
2022-01-30 16:00:00,7.63,8.6,36.5,3.2,0
2022-01-30 17:00:00,7.23,9.7,36.0,4.0,0
2022-01-30 18:00:00,7.63,7.9,33.1,4.1,0
2022-01-30 19:00:00,7.37,9.5,34.1,2.2,0
2022-01-30 20:00:00,7.54,6.6,36.2,3.5,0
2022-01-30 21:00:00,7.16,6.3,36.3,3.0,0
2022-01-30 22:00:00,7.4,4.8,34.2,5.8,0
2022-01-30 23:00:00,7.33,4.9,33.8,4.4,0
2022-01-31 00:00:00,7.24,5.8,36.8,3.2,0
2022-01-31 01:00:00,7.25,1.8,36.9,3.2,0
2022-01-31 02:00:00,7.35,2.9,34.6,9.0,0
2022-01-31 03:00:00,7.21,7.7,33.5,2.8,0
2022-01-31 04:00:00,7.12,6.9,34.3,2.2,0
2022-01-31 05:00:00,7.44,7.1,34.9,3.4,0
2022-01-31 06:00:00,7.61,8.1,37.2,2.4,0
2022-01-31 07:00:00,7.35,9.7,36.2,3.7,0
2022-01-31 08:00:00,7.65,8.4,36.4,3.7,0
2022-01-31 09:00:00,7.61,8.6,35.9,3.7,0
2022-01-31 10:00:00,7.79,11.2,35.9,3.1,0
2022-01-31 11:00:00,7.6,9.1,34.7,4.1,0
2022-01-31 12:00:00,7.62,11.8,37.7,2.9,0
2022-01-31 13:00:00,7.36,7.8,33.8,2.1,0
2022-01-31 14:00:00,7.52,13.0,36.3,5.1,0
2022-01-31 15:00:00,7.43,11.3,36.6,2.2,0
2022-01-31 16:00:00,7.48,10.1,35.8,3.2,0
2022-01-31 17:00:00,7.51,10.7,35.6,2.3,0
2022-01-31 18:00:00,7.24,11.5,33.9,2.7,0
2022-01-31 19:00:00,7.41,9.2,35.4,4.3,0
2022-01-31 20:00:00,7.54,3.0,35.0,2.9,0
2022-01-31 21:00:00,7.28,3.5,33.9,3.1,0
2022-01-31 22:00:00,7.44,4.3,34.4,5.0,0
2022-01-31 23:00:00,7.34,5.4,36.4,2.5,0
2022-02-01 00:00:00,7.54,6.5,33.8,3.7,0
2022-02-01 01:00:00,7.27,4.0,34.8,3.7,0
2022-02-01 02:00:00,7.61,6.1,35.0,3.4,0
2022-02-01 03:00:00,7.63,4.8,35.2,2.9,0
2022-02-01 04:00:00,7.43,5.7,34.7,4.5,0
2022-02-01 05:00:00,7.39,4.7,36.5,0.6,0
2022-02-01 06:00:00,7.13,6.6,36.1,4.9,0
2022-02-01 07:00:00,7.47,6.3,34.8,2.7,0
2022-02-01 08:00:00,7.61,7.9,35.7,3.9,0
2022-02-01 09:00:00,7.55,12.5,36.3,2.8,0
2022-02-01 10:00:00,7.7,8.8,35.4,2.4,0
2022-02-01 11:00:00,7.71,16.5,35.1,1.1,0
2022-02-01 12:00:00,7.56,12.2,35.6,3.7,0
2022-02-01 13:00:00,7.7,11.6,35.6,2.0,0
2022-02-01 14:00:00,7.55,9.2,35.9,3.9,0
2022-02-01 15:00:00,7.37,11.8,36.7,4.2,0
2022-02-01 16:00:00,7.9,8.8,35.0,5.9,0
2022-02-01 17:00:00,7.35,9.2,33.9,2.4,0
2022-02-01 18:00:00,7.33,13.5,35.3,4.4,0
2022-02-01 19:00:00,7.63,7.2,35.5,3.3,0
2022-02-01 20:00:00,7.41,9.1,35.5,3.1,0
2022-02-01 21:00:00,7.54,4.9,34.1,2.5,0
2022-02-01 22:00:00,7.56,5.8,34.7,2.4,0
2022-02-01 23:00:00,7.33,8.8,34.0,3.0,0
2022-02-02 00:00:00,7.45,4.1,37.0,3.4,0
2022-02-02 01:00:00,7.38,9.2,34.9,2.3,0
2022-02-02 02:00:00,7.2,7.2,37.0,2.2,0
2022-02-02 03:00:00,7.22,5.2,37.5,1.9,0
2022-02-02 04:00:00,7.64,8.3,36.3,4.4,0
2022-02-02 05:00:00,7.53,9.7,35.8,5.2,0
2022-02-02 06:00:00,7.34,9.8,35.8,4.6,0
2022-02-02 07:00:00,7.94,6.0,34.5,2.6,0
2022-02-02 08:00:00,7.4,8.4,34.5,2.3,0
2022-02-02 09:00:00,7.5,10.2,35.6,4.0,0
2022-02-02 10:00:00,7.63,11.0,38.5,2.3,0
2022-02-02 11:00:00,7.87,12.8,36.6,3.2,0
2022-02-02 12:00:00,7.61,11.8,37.3,3.8,0
2022-02-02 13:00:00,7.64,8.8,36.1,3.8,0
2022-02-02 14:00:00,6.89,11.8,35.1,39.7,2
2022-02-02 15:00:00,6.95,11.6,32.8,63.3,2
2022-02-02 16:00:00,6.98,10.9,33.5,70.4,2
2022-02-02 17:00:00,6.66,11.4,33.3,26.0,2
2022-02-02 18:00:00,7.44,10.0,35.8,4.4,0
2022-02-02 19:00:00,7.34,8.4,33.8,5.1,0
2022-02-02 20:00:00,7.61,6.7,36.5,4.8,0
2022-02-02 21:00:00,7.43,3.1,37.4,5.0,0
2022-02-02 22:00:00,7.6,6.7,34.7,4.7,0
2022-02-02 23:00:00,6.99,6.0,35.4,2.0,0
2022-02-03 00:00:00,7.17,6.3,36.3,3.3,0
2022-02-03 01:00:00,7.28,3.1,34.7,2.7,0
2022-02-03 02:00:00,7.21,3.7,33.9,3.1,0
2022-02-03 03:00:00,7.34,8.5,37.6,5.2,0
2022-02-03 04:00:00,7.32,7.1,34.8,4.3,0
2022-02-03 05:00:00,7.28,9.1,36.1,1.7,0
2022-02-03 06:00:00,7.94,8.5,33.8,3.7,0
2022-02-03 07:00:00,7.62,9.4,35.4,1.5,0
2022-02-03 08:00:00,7.26,12.0,36.9,3.2,0
2022-02-03 09:00:00,7.73,9.8,34.9,2.5,0
2022-02-03 10:00:00,7.96,11.2,36.7,3.5,0
2022-02-03 11:00:00,7.77,10.7,38.3,1.6,0
2022-02-03 12:00:00,7.5,10.6,38.1,3.1,0
2022-02-03 13:00:00,7.69,10.9,36.1,3.2,0
2022-02-03 14:00:00,7.85,11.6,33.7,2.4,0
2022-02-03 15:00:00,7.47,9.8,37.7,2.9,0
2022-02-03 16:00:00,7.52,12.6,37.9,4.2,0
2022-02-03 17:00:00,7.46,7.4,37.2,3.1,0
2022-02-03 18:00:00,7.61,8.2,34.3,4.0,0
2022-02-03 19:00:00,7.48,7.2,34.4,2.7,0
2022-02-03 20:00:00,7.58,10.0,33.6,2.5,0
2022-02-03 21:00:00,7.47,6.8,36.8,2.3,0
2022-02-03 22:00:00,7.49,8.1,36.3,3.3,0
2022-02-03 23:00:00,7.61,2.9,36.0,2.6,0
2022-02-04 00:00:00,7.13,6.2,36.9,2.2,0
2022-02-04 01:00:00,7.2,7.6,35.8,3.4,0
2022-02-04 02:00:00,7.19,6.3,34.2,2.7,0
2022-02-04 03:00:00,7.42,8.7,35.2,2.7,0
2022-02-04 04:00:00,7.34,5.9,36.3,2.8,0
2022-02-04 05:00:00,7.46,10.4,34.3,2.2,0
2022-02-04 06:00:00,7.61,13.4,36.8,1.9,0
2022-02-04 07:00:00,7.56,8.9,37.0,4.3,0
2022-02-04 08:00:00,7.45,9.2,35.6,2.9,0
2022-02-04 09:00:00,7.67,13.8,34.6,3.3,0
2022-02-04 10:00:00,7.67,14.4,36.2,5.0,0
2022-02-04 11:00:00,7.73,10.5,35.4,2.4,0
2022-02-04 12:00:00,7.72,10.8,38.2,5.1,0
2022-02-04 13:00:00,7.32,11.2,35.5,2.9,0
2022-02-04 14:00:00,7.61,8.6,36.8,2.7,0
2022-02-04 15:00:00,7.45,9.0,36.0,2.4,0
2022-02-04 16:00:00,7.58,8.3,36.1,5.7,0
2022-02-04 17:00:00,7.62,8.1,34.9,3.4,0
2022-02-04 18:00:00,7.4,8.7,34.4,2.9,0
2022-02-04 19:00:00,6.77,8.5,33.0,27.8,2
2022-02-04 20:00:00,6.5,10.4,33.5,45.5,2
2022-02-04 21:00:00,6.88,4.8,29.8,28.0,2
2022-02-04 22:00:00,7.11,8.3,34.2,2.4,0
2022-02-04 23:00:00,7.4,5.5,33.6,2.0,0
2022-02-05 00:00:00,7.24,5.9,36.6,3.3,0
2022-02-05 01:00:00,7.42,7.1,36.9,3.1,0
2022-02-05 02:00:00,7.41,4.1,35.1,1.1,0
2022-02-05 03:00:00,7.05,7.7,35.1,5.0,0
2022-02-05 04:00:00,7.57,7.7,35.4,2.6,0
2022-02-05 05:00:00,7.46,9.1,36.2,2.7,0
2022-02-05 06:00:00,7.68,9.4,35.8,4.4,0
2022-02-05 07:00:00,7.28,14.7,37.4,3.0,0
2022-02-05 08:00:00,7.5,9.1,35.1,3.2,0
2022-02-05 09:00:00,7.54,9.9,34.7,4.8,0
2022-02-05 10:00:00,7.72,10.3,34.7,7.1,0
2022-02-05 11:00:00,7.66,10.8,35.8,2.3,0
2022-02-05 12:00:00,7.39,10.5,34.9,1.3,0
2022-02-05 13:00:00,7.65,14.3,36.8,2.6,0
2022-02-05 14:00:00,7.61,14.2,33.9,3.3,0
2022-02-05 15:00:00,7.54,9.9,36.8,3.7,0
2022-02-05 16:00:00,7.64,8.7,34.7,2.4,0
2022-02-05 17:00:00,7.53,10.6,36.4,3.5,0
2022-02-05 18:00:00,7.45,7.8,36.2,2.5,0
2022-02-05 19:00:00,7.25,9.3,33.6,3.9,0
2022-02-05 20:00:00,7.27,7.9,35.6,3.3,0
2022-02-05 21:00:00,7.49,3.8,35.9,2.5,0
2022-02-05 22:00:00,7.13,9.6,35.4,3.0,0
2022-02-05 23:00:00,7.07,9.7,37.6,4.1,0
2022-02-06 00:00:00,7.38,5.0,37.3,4.0,0
2022-02-06 01:00:00,7.4,5.3,35.6,1.8,0
2022-02-06 02:00:00,7.58,7.0,36.4,2.4,0
2022-02-06 03:00:00,7.17,7.5,34.5,2.2,0
2022-02-06 04:00:00,7.27,8.7,37.3,2.1,0
2022-02-06 05:00:00,7.43,12.3,35.0,6.1,0
2022-02-06 06:00:00,7.59,8.7,36.3,1.7,0
2022-02-06 07:00:00,7.39,8.2,36.2,3.3,0
2022-02-06 08:00:00,7.68,7.8,35.4,0.5,0
2022-02-06 09:00:00,7.58,9.6,35.6,1.9,0
2022-02-06 10:00:00,7.64,11.6,36.2,5.4,0
2022-02-06 11:00:00,7.51,15.6,36.2,3.7,0
2022-02-06 12:00:00,7.73,10.9,35.5,2.6,0
2022-02-06 13:00:00,7.72,12.4,35.3,2.6,0
2022-02-06 14:00:00,7.62,11.7,35.6,3.1,0
2022-02-06 15:00:00,7.24,13.7,35.8,2.5,0
2022-02-06 16:00:00,7.4,15.5,36.9,2.1,0
2022-02-06 17:00:00,7.05,8.7,32.1,56.7,3
2022-02-06 18:00:00,7.36,8.4,34.3,2.6,0
2022-02-06 19:00:00,7.61,10.4,36.6,3.7,0
2022-02-06 20:00:00,7.72,8.9,36.1,3.2,0
2022-02-06 21:00:00,7.1,10.8,34.8,4.5,0
2022-02-06 22:00:00,7.47,7.5,36.7,4.4,0
2022-02-06 23:00:00,7.25,5.3,35.1,3.9,0
2022-02-07 00:00:00,7.29,7.5,36.0,2.8,0
2022-02-07 01:00:00,7.25,8.6,35.8,2.3,0
2022-02-07 02:00:00,7.27,8.2,36.8,3.8,0
2022-02-07 03:00:00,7.26,8.2,35.9,4.1,0
2022-02-07 04:00:00,7.46,10.0,35.4,3.6,0
2022-02-07 05:00:00,7.13,10.9,38.0,2.8,0
2022-02-07 06:00:00,7.36,12.0,37.8,4.1,0
2022-02-07 07:00:00,7.56,11.2,33.5,2.1,0
2022-02-07 08:00:00,7.39,10.4,36.6,2.9,0
2022-02-07 09:00:00,7.76,11.8,35.3,3.6,0
2022-02-07 10:00:00,7.67,14.2,34.8,1.6,0
